0,1,2,3,4,5,6
0.1685275137424469,0.0014193268725648522,0.06145660579204559,0.007260614074766636,0.16037555038928986,0.00723015982657671,0.5937302708625793
0.19646815955638885,0.0017852907767519355,0.04728144034743309,0.007127576041966677,0.2195385843515396,0.0014640199951827526,0.5263350009918213
0.10203972458839417,0.0016721024876460433,0.08315175771713257,0.009122754447162151,0.22199024260044098,0.00594909256324172,0.5760743618011475
0.06516878306865692,0.0004892636789008975,0.04478290677070618,0.006754846312105656,0.15100041031837463,0.002852031262591481,0.7289518117904663
0.1566765010356903,0.001660159439779818,0.07784315943717957,0.00401446083560586,0.20513541996479034,0.004863980691879988,0.5498062968254089
0.0797286406159401,0.0005559366545639932,0.03591763228178024,0.005899317562580109,0.1507633626461029,0.0013987086713314056,0.7257364392280579
